name,outlet_name,address,postal_code,muis_halal_status,certificate_number,type,scheme,sub_scheme,data_sources,muis_place_id,halaltag_place_id,X,Y,geocode_source
Hotto Neko,,180 ANG MO KIO AVENUE 8 #02-09 NANYANG POLYTECHNIC 569830,569830,MUIS Halal Certified,EEHK20240000386,1.0,100.0,103.0,muis,c92d8f35-0f16-4842-b2a4-d7874adbb296,,29643.1317035742,40256.6041894145,postal_exact
KOPI & TARTS,,151 LORONG CHUAN #01-25 NEW TECH PARK 556741,556741,MUIS Halal Certified,EERT20240000784,0.0,100.0,106.0,muis,f0c681c2-b4e6-4cba-9de7-9d2e2c9f7515,,31047.0580999488,37129.6753019076,postal_exact
Manna Grill Pasta Burger Pizza (S4) @ Rasa Rasa Teck Whye,,"160A Jalan teck Whye, Stall 4 681160",681160,MUIS Halal Certified,EEHK20250000274,0.0,100.0,103.0,muis,c84c751c-74d0-4527-bd00-c06c0e129b41,,19515.6006485,40273.9293108825,postal_exact
MR BEAN,,"50 NANYANG AVENUE #NS3-01-16 North Spine, NANYANG TECHNOLOGICAL UNIVERSITY 639798",639798,MUIS Halal Certified,EESB20220000190,0.0,100.0,108.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,11245.9900783114,36219.1089283042,postal_exact
N.A.,,"90 YISHUN CENTRAL #01-12 KHOO TECK PUAT HOSPITAL, Stall 8 768828",768828,MUIS Halal Certified,EEHK20240001113,1.0,100.0,103.0,muis,dd4a6c3e-250b-4099-90b4-10111fbdcba5,,28585.3954012329,45093.1608724799,postal_exact
PASTRY KITCHEN @ KHOO TECK PUAT HOSPITAL,,90 YISHUN CENTRAL KHOO TECK PUAT HOSPITAL 768828,768828,MUIS Halal Certified,FPCN21060001545,0.0,200.0,201.0,muis,0bb4b967-8f51-4aee-acbe-e0a96af39889,,28585.3954012329,45093.1608724799,postal_exact
Preparation Kitchen @ Precious Homes Bukit Panjang Pte Ltd,,21 SENJA ROAD #01 NUH WARD @ SENJA 677736,677736,MUIS Halal Certified,FPCK20250000438,0.0,200.0,201.0,muis,35088a5f-b171-4cdd-b556-786ee8f6c30c,,19913.7987055574,40525.2104492765,postal_exact
Seafood (S1) @ Rasa Rasa Teck Whye,,"160A JALAN TECK WHYE #01-01, Stall 1 681160",681160,MUIS Halal Certified,EEHK20250000025,0.0,100.0,103.0,muis,71fbc552-2cd2-4c68-80ef-853213eca765,,19515.6006485,40273.9293108825,postal_exact
SHAKE SHAKE IN A TUB,,1 RAFFLES BOULEVARD #B1-K6 SUNTEC CITY MALL TOWER 5 039593,039593,MUIS Halal Certified,EEBN21100012899,0.0,100.0,108.0,muis,25ddadcc-e566-4aff-a0e1-efe2db5afec9,,30669.7581182309,30654.3361870423,postal_exact
Good Chef Pte Ltd,,"231 OUTRAM ROAD #R-roof D'HOTEL,(ROOF LEVEL) 169040",169040,MUIS Halal Certified,FPCA20240000533,0.0,200.0,202.0,muis,2daa5a46-f0e9-4090-98b9-795ee79e2d87,,28188.2446466805,29639.3332229573,postal_exact
,,495 JURONG WEST STREET 41 (PART OF LEFT) #01-100 640495,640495,MUIS Halal Certified,EESB20250000882,1.0,100.0,108.0,muis,9cd457d0-ff9f-46f7-838b-0fdab2ebd5f4,,15874.3824565914,36867.7320241034,postal_exact
NO,,"12 BEDOK NORTH DRIVE #02-15, Part Left Of 465492",465492,MUIS Halal Certified,EESB20240001224,1.0,100.0,108.0,muis,203b30f6-d38d-403a-afc4-4773008133bc,,38676.9034392368,34108.3360637221,postal_exact
PRIMADELI,,494 JURONG WEST STREET 41 #01-130 (left part of) 640494,640494,MUIS Halal Certified,EESB20240000343,0.0,100.0,108.0,muis,02140cb6-f4b2-428b-9b58-14206e1bfafb,,15935.7765516331,36847.4679722209,postal_exact
SWEE HENG,,"1 CHANGI VILLAGE ROAD #01-2044, PART OF - LEFT 500001",500001,MUIS Halal Certified,EESB20250000521,0.0,100.0,108.0,muis,8ca8605b-be4d-48dd-98d0-78c2ed91bffb,,45192.2992945565,41164.5011992659,postal_exact
Tongue Tip Lanzhou Beef Noodles,,"63 JURONG WEST CENTRAL 3 #03-105, 106, 107, 108, 109, 110, 111, 112 JURONG POINT SHOPPING CENTRE 648331",648331,MUIS Halal Certified,EERN21040012243,0.0,100.0,106.0,muis,2dce1ae1-5e33-4749-952e-c14abd6ebf2b,,13758.5676118182,35720.5406027697,postal_exact
WOK HEY,,1 JURONG EAST STREET 21 LEFT PART OF 609606 #02-08 NG TENG FONG HOSPITAL 609606,609606,MUIS Halal Certified,EESB20250000198,0.0,100.0,108.0,muis,6c547d55-e1e0-4721-af0a-143d95972a68,,18353.012811888,34978.8672476746,postal_exact
MR BEAN,,1 TAN TOCK SENG LINK #01-02 TTSH INTEGRATED CARE HUB 307382,307382,MUIS Halal Certified,EERT20240001293,0.0,100.0,106.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,29448.5694977231,33993.0197675638,postal_exact
Mr Teh Tarik Deli,,920 YISHUN AVENUE 2 #01-08 Yishun Integrated Transport Hub 769100,769100,MUIS Halal Certified,EEBN21090012680,0.0,100.0,108.0,muis,e83786ed-4063-4f64-a485-d85eac50b1c2,,28318.1722974218,45515.7637021281,postal_exact
Mr Teh Tarik Deli,,920 YISHUN AVENUE 2 #01-09 YISHUN INTEGRATED TRANSPORT HUB 769100,769100,MUIS Halal Certified,EESB20250000266,0.0,100.0,108.0,muis,e83786ed-4063-4f64-a485-d85eac50b1c2,,28318.1722974218,45515.7637021281,postal_exact
MY KAMPUNG,,920 YISHUN AVENUE 2 #01-13 Yishun Integrated Transport Hub 769100,769100,MUIS Halal Certified,EERT20220000465,0.0,100.0,106.0,muis,505cfecb-8b8a-47dd-aa33-0c42d1a054da,,28318.1722974218,45515.7637021281,postal_exact
N.A,,311 NEW UPPER CHANGI ROAD #01-95 BEDOK INTEGRATED TRANSPORT HUB 467360,467360,MUIS Halal Certified,EEHK20250000793,1.0,100.0,103.0,muis,1eed1f4f-ce5c-431d-a4e7-e4f75c9602d9,,38676.9034089688,34108.3360939901,postal_exact
SWEE HENG,,71 PASIR RIS DRIVE 3 #01-16 PASIR RIS INTEGRATED TRANSPORT HUB 519872,519872,MUIS Halal Certified,EESB20250000520,0.0,100.0,108.0,muis,8ca8605b-be4d-48dd-98d0-78c2ed91bffb,,40841.0162397325,39560.7472391278,postal_exact
Tasty Wok,,"71 PASIR RIS DRIVE 3 PASIR RIS INTEGRATED TRANSPORT HUB NTWU CANTEEN, Stall 3 519872",519872,MUIS Halal Certified,EEHK20250000597,0.0,100.0,103.0,muis,43005aca-57d2-45cf-bf47-fbdbc645c4e6,,40841.0162397325,39560.7472391278,postal_exact
TripletS,,2 COLLEGE AVENUE WEST #01-08 138607,138607,MUIS Halal Certified,EERT20230000429,0.0,100.0,106.0,muis,93a5a81c-1ecf-48e6-9206-cad8e5504ada,,21225.8554453421,31891.2770532444,postal_exact
YES! NASI KUKUS (S6) @Kopitiam Corner Punggol,,"273C PUNGGOL PLACE #01-882 PUNGGOL REGALIA, Stall 6 823273",823273,MUIS Halal Certified,EEHK20240000403,0.0,100.0,103.0,muis,b6594587-a7af-40ab-9d8c-fdbbaab66ab5,,35561.2224068912,42685.1680306997,postal_exact
Mr Teh Tarik Deli,,10 PASIR RIS CENTRAL #01-03 PASIR RIS MRT STATION 519634,519634,MUIS Halal Certified,EESB20240000957,0.0,100.0,108.0,muis,e83786ed-4063-4f64-a485-d85eac50b1c2,,40905.597462655,39449.9823396821,postal_exact
Nasi Ayam (S1) @ Mr Teh Tarik Eating House 728 Ang Mo Kio,,"728 ANG MO KIO AVENUE 6 #01-4200, Stall 1 560728",560728,MUIS Halal Certified,EEHK20240000456,0.0,100.0,103.0,muis,d6e81e98-74dc-4dd3-94b7-03a9ce4ac491,,29376.0008565774,39403.7954547517,postal_exact
Roti Prata (S2) @ Mr Teh Tarik Eating House,,846 YISHUN RING ROAD #01-3603 KHATIB CENTRAL 760846,760846,MUIS Halal Certified,EEHK20230000815,0.0,100.0,103.0,muis,58cd785d-16cd-4859-a7d2-462cb4279b45,,28147.2310444564,44286.5522498563,postal_exact
Seafood (S4) @ Mr Teh Tarik Eating House,,846 YISHUN RING ROAD #01-3603 KHATIB CENTRAL 760846,760846,MUIS Halal Certified,EEHK20230000816,0.0,100.0,103.0,muis,392242e5-c66f-4e63-914d-b5cef6ac9a3c,,28147.2310444564,44286.5522498563,postal_exact
Sinar Malay Seafood (456) (S2) @ Mr Teh Tarik Eating House,,"456 JURONG WEST STREET 41 #01-750, Stall 2 640456",640456,MUIS Halal Certified,EEHN21070012562,0.0,100.0,103.0,muis,608b7298-df59-4864-a6da-429a04a2a073,,15391.3987829257,36976.6695243008,postal_exact
Soldier Chicken,,"306A WOODLANDS STREET 31 MR1 #01-01 Fuchun Neighbourhood Centre, MR TEH TARIK EATING HOUSE 731306",731306,MUIS Halal Certified,EEHK25110000035,0.0,100.0,103.0,muis,405105ab-965c-4bf6-8223-295fecba43e8,,21519.0335873337,45760.176702071,postal_exact
Vietnam Food,,728 ANG MO KIO AVENUE 6 MR4 #01-4200 MR TEH TARIK EATING HOUSE 560728,560728,MUIS Halal Certified,EEHK20250000560,0.0,100.0,103.0,muis,b10744d1-9a38-4dbb-bb14-93afdeeefeec,,29376.0008565774,39403.7954547517,postal_exact
Mum's Kitchen Catering Pte Ltd,,3015 BEDOK NORTH STREET 5 #02-06 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPGX21030001514,0.0,200.0,202.0,muis,7658e141-3ef3-4e90-98df-9be69d99af1d,,40699.2929741293,35436.939160021,postal_exact
MUNCHI PANCAKES(S3) @ KOPITIAM CORNER Simei,,248 SIMEI STREET 3 #01-136 520248,520248,MUIS Halal Certified,EEHK20230001177,0.0,100.0,103.0,muis,c6c390c7-a684-415b-ba61-367f7e0c1ded,,41379.469504647,36193.6170810778,postal_exact
NS CATERING SERVICES PTE. LTD.,,3015 BEDOK NORTH STREET 5 #02-02 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPCA20240001230,0.0,200.0,202.0,muis,3f0cd838-7fd8-4220-bdd1-241a1373ce33,,40699.2929741293,35436.939160021,postal_exact
PRIMADELI,,3 SIMEI STREET 6 #B1-K4 EASTPOINT MALL 528833,528833,MUIS Halal Certified,EESB20250000734,0.0,100.0,108.0,muis,b865b2c7-fef4-4a90-823a-e1fd0f138e96,,41321.990633836,36095.4413322229,postal_exact
QI JI,,3 SIMEI STREET 6 #01-28 EASTPOINT MALL 528833,528833,MUIS Halal Certified,EERN21050012333,0.0,100.0,106.0,muis,01cd5d67-3096-4ef7-bc6a-394a937ea753,,41321.990633836,36095.4413322229,postal_exact
ROYAL CATERING SERVICES PTE LTD,,3015 BEDOK NORTH STREET 5 #05-11 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPGX21050001544,0.0,200.0,202.0,muis,573cd592-5ecc-4383-b76a-5396559670d3,,40699.2929741293,35436.939160021,postal_exact
STUFF'D,,2 SIMEI STREET 3 #01-04 CHANGI GENERAL HOSPITAL 529889,529889,MUIS Halal Certified,EERT20240001168,0.0,100.0,106.0,muis,a8427a3e-4663-45c2-ac3b-4a8d0f946d26,,40925.9058268666,35887.5367570054,postal_exact
SUPER SUSHI,,3 SIMEI STREET 6 #01-01A EASTPOINT MALL 528833,528833,MUIS Halal Certified,EESB20250000858,0.0,100.0,108.0,muis,1d981b18-6ac5-4980-8ec8-31e1a8601928,,41321.990633836,36095.4413322229,postal_exact
Team Catering Pte Ltd,,3015 BEDOK NORTH STREET 5 #01-01 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPGN21080001581,0.0,200.0,202.0,muis,36c5f862-0aca-4331-8b89-b47a857dedba,,40699.2929741293,35436.939160021,postal_exact
THE COFFEE BEAN & TEA LEAF,,"2 SIMEI STREET 3 #01 CHANGI GENERAL HOSPITAL,Main Atrium 529889",529889,MUIS Halal Certified,EERT20240001272,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,40925.9058268666,35887.5367570054,postal_exact
The JellyHearts,,3 SIMEI STREET 6 #01-29 EASTPOINT MALL 528833,528833,MUIS Halal Certified,EERT20250000362,0.0,100.0,106.0,muis,471a0417-671a-40d6-a037-54c55c933a2f,,41321.990633836,36095.4413322229,postal_exact
The Royals (Premium Cakes) Pte Ltd,,3015 BEDOK NORTH STREET 5 #06-10 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPCN21110001621,0.0,200.0,201.0,muis,87c24273-eab3-4814-b4fc-336246c8cd74,,40699.2929741293,35436.939160021,postal_exact
WOK HEY,,30 SIMEI STREET 3 #01-03 SIMEI MRT STATION 529888,529888,MUIS Halal Certified,EESB20220000549,0.0,100.0,108.0,muis,6c547d55-e1e0-4721-af0a-143d95972a68,,41361.2281713123,36149.7527796105,postal_exact
Yea Mama Catering,,3015 BEDOK NORTH STREET 5 #02-08 SHIMEI EAST KITCHEN 486350,486350,MUIS Halal Certified,FPCA20220000302,0.0,200.0,202.0,muis,80446d13-0553-4512-b762-d14820d9d8dd,,40699.2929741293,35436.939160021,postal_exact
YI KOU WEI,,391A ORCHARD ROAD #B2-7-6-1 NGEE ANN CITY 238873,238873,MUIS Halal Certified,EESB20230001151,0.0,100.0,108.0,muis,a790ed31-1afa-4aeb-97e9-2fdc49afbdce,,28151.0824940447,31640.9660037272,postal_exact
TheJellyHearts,,127 PLANTATION CRESCENT #02-18 PLANTATION PLAZA 690127,690127,MUIS Halal Certified,EERT20250000400,1.0,100.0,106.0,muis,e41a1194-c248-4f09-8429-e4179cbe340d,,16966.4424405927,37741.4999148957,postal_exact
ROTIKEK,,632 BEDOK RESERVOIR ROAD #01-860 EUNOS GROVE 470632,470632,MUIS Halal Certified,EESB25110000004,0.0,100.0,108.0,muis,42d34450-5869-4fe6-94cb-107c37145b50,,36995.1522448063,34917.0898994226,postal_exact
ROTIKEK,,30 WOODLANDS AVENUE 2 #01-45 WOODLANDS MRT STATION 738343,738343,MUIS Halal Certified,EESB20230000990,0.0,100.0,108.0,muis,7285c504-2c8b-496a-adeb-e0ed766bb652,,22659.1551038362,46501.2053188439,postal_exact
Western Food (S6) @ Flavours Canteen Temasek Poly.,,"21 TAMPINES AVENUE 1 #02-06 TEMASEK POLYTECHNIC, Stall 6 529757",529757,MUIS Halal Certified,EEHK20230000537,0.0,100.0,103.0,muis,182fbb22-0960-44be-94cd-292f34d05ddd,,39229.8100598603,36381.2719514351,postal_exact
MALAY KITCHEN @ FAIRMONT HOTEL SINGAPORE,,2 STAMFORD ROAD #04-00 178882,178882,MUIS Halal Certified,FPCN21060001553,0.0,200.0,201.0,muis,08004b2c-9513-440c-a1a0-c4a1d5e07565,,30231.012525362,30628.6019235346,postal_exact
MY GENIE GOURMET PTE. LIMITED,,32 LORONG 1 REALTY PARK PEOPLE'S GARDEN 536954,536954,MUIS Halal Certified,EESB20220000121,0.0,100.0,108.0,muis,3504fb6c-67dc-457c-a56f-8bb75becbb2e,,34369.2396968203,38836.9397732969,postal_exact
NEO GARDEN CATERING PTE. LTD.,,30B QUALITY ROAD #03-03 618826,618826,MUIS Halal Certified,FPCA20250000040,0.0,200.0,202.0,muis,1078743b-5d11-456e-95c3-923bc8c62336,,14170.6756234718,34591.605013134,postal_exact
NEO GARDEN CATERING PTE. LTD.,,30B QUALITY ROAD #03-01/01/02 618826,618826,MUIS Halal Certified,FPCA20250000075,0.0,200.0,202.0,muis,1078743b-5d11-456e-95c3-923bc8c62336,,14170.6756234718,34591.605013134,postal_exact
Neo Group Bakery Pte Ltd,,30B QUALITY ROAD 06-01/02 618826,618826,MUIS Halal Certified,FPCK20250000726,0.0,200.0,201.0,muis,17d11e5a-5f06-4e37-a822-d7ed44246cc0,,14170.6756234718,34591.605013134,postal_exact
Poke Theory,,179 TELOK AYER STREET 068627,068627,MUIS Halal Certified,EERT20230001147,0.0,100.0,106.0,muis,6150b633-6c02-4bba-bccc-6977ce9f2f3c,,29563.6873872466,29143.6086047608,postal_exact
Syed Cafe,,2 CHEONG CHIN NAM ROAD 599727,599727,MUIS Halal Certified,EERT20250000832,0.0,100.0,106.0,muis,2da131fe-4735-42b9-b1c2-f2973cd94c08,,21542.8522204207,36048.0203307942,postal_exact
Time for Thai,,15 CHEONG CHIN NAM ROAD 599739,599739,MUIS Halal Certified,EERN21030012217,0.0,100.0,106.0,muis,5ef7b297-467d-42ce-b701-68e2035840f9,,21515.4504331537,36144.7494819015,postal_exact
Pepper Lunch,,63 JURONG WEST CENTRAL 3 #B1-62/63 JURONG POINT 648331,648331,MUIS Halal Certified,EERN22010013428,0.0,100.0,106.0,muis,213fca37-45af-445e-b285-ee6f9b583390,,13758.5676118182,35720.5406027697,postal_exact
PRIMADELI,,201 KEPPEL ROAD #02-00 099419,099419,MUIS Halal Certified,FPCN21050001528,0.0,200.0,201.0,muis,02140cb6-f4b2-428b-9b58-14206e1bfafb,,27154.7031479282,27504.5559404045,postal_exact
SANKRANTI,,5 TAMPINES CENTRAL 6 #01-22 TELEPARK 529482,529482,MUIS Halal Certified,EERT20240000410,0.0,100.0,106.0,muis,58f34e82-0815-455f-ad58-c1f76ff22900,,40098.1118857395,37282.4468355868,postal_exact
SPIZE CONCEPTS PTE. LTD.,,1550 BEDOK NORTH AVENUE 4 #05-23 489950,489950,MUIS Halal Certified,FPCK20250000050,0.0,200.0,201.0,muis,5436e184-1169-4990-b21b-a75ef2732d1d,,40377.6771533946,35534.9353894647,postal_exact
SUMAC CONCEPTS PTE. LTD.,,131 RIFLE RANGE ROAD #01-02 588406,588406,MUIS Halal Certified,FPCA20250000147,0.0,200.0,202.0,muis,92cc58e5-a264-413b-970c-0ad81bace4f7,,22173.0876371851,36516.8285088409,postal_exact
THE COFFEE BEAN & TEA LEAF,,65 AIRPORT BOULEVARD #02-K4 CHANGI AIRPORT TERMINAL 3 (DEPARTURE / TRANSIT LOUNGE SOUTH) 819642,819642,MUIS Halal Certified,EERN21120013290,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,45504.218736439,38150.7544729207,postal_exact
THE COFFEE BEAN & TEA LEAF,,80 AIRPORT BOULEVARD #02-66 CHANGI AIRPORT TERMINAL 1 DEPARTURE/TRANSIT LOUNGE EAST 819642,819642,MUIS Halal Certified,EERT20250000513,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,45504.218736439,38150.7544729207,postal_exact
Thomson Catering Pte Ltd,,15 JALAN TEPONG #06-11 JURONG FOOD HUB 619336,619336,MUIS Halal Certified,FPGN21100001596,0.0,200.0,202.0,muis,63f41ce2-afba-41d8-a93a-693dce0a2a7b,,15650.8856322421,32339.4500636607,postal_exact
TLG CONCEPTS & FOOD SERVICES,,26 TAI SENG STREET #02-01 J'FORTE 534057,534057,MUIS Halal Certified,FPCA20220000008,0.0,200.0,202.0,muis,6f7eaef2-0ca0-4cc5-8146-0cf4242af479,,34220.8864715267,35298.8374586701,postal_exact
PRIMADELI,,10 EUNOS ROAD 8 #B1-164 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EESB20250000742,0.0,100.0,108.0,muis,b865b2c7-fef4-4a90-823a-e1fd0f138e96,,34806.9933473254,33466.3257959317,postal_exact
san.wich,,10 EUNOS ROAD 8 #B1-158 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EESB20230000654,0.0,100.0,108.0,muis,3bd9ccb4-3fd0-4719-8ffc-594b877c6cc5,,34806.9933473254,33466.3257959317,postal_exact
SUPER SUSHI,,10 EUNOS ROAD 8 #B1-150 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EESB20250000855,0.0,100.0,108.0,muis,1d981b18-6ac5-4980-8ec8-31e1a8601928,,34806.9933473254,33466.3257959317,postal_exact
Swissbake,,6 EU TONG SEN STREET #01-53/54 The Central 059817,059817,MUIS Halal Certified,EERN21050012431,0.0,100.0,106.0,muis,5af74926-1d0f-48b0-98da-33060a828772,,29500.0764650786,30142.6395473219,postal_exact
THE COFFEE BEAN & TEA LEAF,,10 EUNOS ROAD 8 #01-144/145 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EERN21120013266,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,34806.9933473254,33466.3257959317,postal_exact
Thunder Tea Rice,,10 EUNOS ROAD 8 #B1-162/163 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EERT20240001003,0.0,100.0,106.0,muis,57526664-586f-435b-a161-b2c54de4a62a,,34806.9933473254,33466.3257959317,postal_exact
Zac Butchery,,10 EUNOS ROAD 8 #B1-101/102/103/104/105 SINGAPORE POST CENTRE 408600,408600,MUIS Halal Certified,EECN22010000455,0.0,100.0,102.0,muis,3a913d41-f4ca-4cc1-a667-2378c25a7ed9,,34806.9933473254,33466.3257959317,postal_exact
Ma La Tang (MR6) @ Koufu Outram Community Hospital,,"10 HOSPITAL BOULEVARD #02-03 OUTRAM COMMUNITY HOSPITAL, STALL MR6 168582",168582,MUIS Halal Certified,EEHK20250000121,0.0,100.0,103.0,muis,cd670f17-3896-4d64-a652-5a8fdd102900,,28256.5994699374,28889.8315381613,postal_exact
Manna Grill N Pasta (MR6) @ Kopitiam T4,,"10 AIRPORT BOULEVARD #02-205 CHANGI AIRPORT TERMINAL 4,MR6 819665",819665,MUIS Halal Certified,EEHK20240001296,0.0,100.0,103.0,muis,571bc81f-24a2-41ac-9dd7-6c74e63fe4da,,44728.7126766481,35591.3280028757,postal_exact
MORE BATTER,,60 AIRPORT BOULEVARD #01-03 CHANGI AIRPORT TERMINAL 2 819643,819643,MUIS Halal Certified,EERT20240000498,1.0,100.0,106.0,muis,423f5fb8-1efb-42c3-88a4-e158cb81f097,,45341.3799200347,37488.1988123395,postal_exact
N.A,,"10 AIRPORT BOULEVARD #02-205 CHANGI AIRPORT TERMINAL 4 KOPITIAM, Stall 10 819665",819665,MUIS Halal Certified,EEHK20250000559,1.0,100.0,103.0,muis,1e42adbd-f854-4afb-87c2-f3689afc408e,,44728.7126766481,35591.3280028757,postal_exact
ONZ! 24 Seven,,511 GUILLEMARD ROAD #01-07 GRANDLINK SQUARE 399849,399849,MUIS Halal Certified,EERT20250000533,0.0,100.0,106.0,muis,f6e0dded-7ff8-4fe6-bdaf-9cac385f3a71,,34475.0918906331,32942.1896202639,postal_exact
Pastamania Pronto,,60 AIRPORT BOULEVARD Viewing Mall South #03-22 CHANGI AIRPORT TERMINAL 2 819643,819643,MUIS Halal Certified,EERT25100000090,0.0,100.0,106.0,muis,4eb9661f-93eb-4442-b9fa-fb1df76b1a08,,45341.3799200347,37488.1988123395,postal_exact
Malay Kitchen @ Institute of Mental Health,,10 BUANGKOK VIEW #01-1337 INSTITUTE OF MENTAL HEALTH 539747,539747,MUIS Halal Certified,FPCN21050001517,0.0,200.0,201.0,muis,c5f32f91-986b-4c69-8e97-f46b0dc32e08,,33828.2181632193,40338.6487374194,postal_exact
Mamadon,,820 TAMPINES STREET 81 #01-526 TAMPINES POLYVIEW 520820,520820,MUIS Halal Certified,EERT20230001255,1.0,100.0,106.0,muis,7ebf6d71-a92a-45c4-bf79-3627f36c24fe,,39440.6551394276,36672.9699284881,postal_exact
MR BEAN,,21 CHOA CHU KANG NORTH 6 #01-52/53 YEWTEE POINT 689578,689578,MUIS Halal Certified,EERT20220000218,0.0,100.0,106.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,18331.928316039,42095.5309091564,postal_exact
MR BEAN,,209 NEW UPPER CHANGI ROAD #01-631 460209,460209,MUIS Halal Certified,EESB20220000158,0.0,100.0,108.0,muis,eac4ee95-a18c-4b71-9999-a22d314b11bf,,38878.6249010088,34097.2204191126,postal_exact
PRIMADELI,,866A TAMPINES STREET 83 #01-03 TAMPINES CENTRAL COMMUNITY COMPLEX 521866,521866,MUIS Halal Certified,EESB20250000749,0.0,100.0,108.0,muis,b865b2c7-fef4-4a90-823a-e1fd0f138e96,,39239.7773977024,37501.4031899683,postal_exact
QI JI,,23 Serangoon Central #03-10 Nex Serangoon 556083,556083,MUIS Halal Certified,EERN21050012338,0.0,100.0,106.0,muis,01cd5d67-3096-4ef7-bc6a-394a937ea753,,32289.4083088608,36976.3859132938,postal_exact
RITZ APPLE STRUDEL,,23 SERANGOON CENTRAL #03-K09 NEX 556083,556083,MUIS Halal Certified,EESB20240000536,0.0,100.0,108.0,muis,dc7265a9-393f-4352-b7fc-643c969a5f01,,32289.4083088608,36976.3859132938,postal_exact
RM 761 Express (S5)@761 Coffee Station Yishun,,"761 YISHUN STREET 72 #01-338,STALL 5 760761",760761,MUIS Halal Certified,EEHK20240001106,0.0,100.0,103.0,muis,2410a5c9-00bd-486d-a053-1112ecd17970,,27993.3737981999,45238.8323241491,postal_exact
SLURP EXPRESS FISHBALL NOODLES (S9) @ ONETWOEAT HEARTBEAT BEDOK,,"11 BEDOK NORTH STREET 1 #01-28 HEARTBEAT @ BEDOK, Stall 9 469662",469662,MUIS Halal Certified,EEHK20250000109,0.0,100.0,103.0,muis,2ce637a5-4a9e-4201-a19f-eff7f44a6513,,38960.6737470664,34317.0640491676,postal_exact
SPIZE,,284 BEDOK ROAD BEDOK SHOPPING COMPLEX 469440,469440,MUIS Halal Certified,EESB20250000049,0.0,100.0,108.0,muis,37d47ca1-1112-4f93-8be3-802882571444,,40803.905270257,34894.2787059061,postal_exact
SPIZE CONTINENTAL KITCHEN,,"338 BEDOK ROAD BEDOK SHOPPING COMPLEX, Continental Kitchen 469516",469516,MUIS Halal Certified,EEHK20230000117,0.0,100.0,103.0,muis,294afb30-e204-48e4-b67f-0a5ceded97dd,,40759.0638274718,34835.3434607908,postal_exact
SPIZE DESSERTS,,332 BEDOK ROAD BEDOK SHOPPING COMPLEX 469505,469505,MUIS Halal Certified,EESB20230000116,0.0,100.0,108.0,muis,08905b62-cf2d-46bd-820c-2eb314d5c11f,,40770.9296337878,34819.9024910405,postal_exact
LAM(P.K.) POULTRY SUPPLY,,1 GEYLANG SERAI #01-102 GEYLANG SERAI MARKET 402001,402001,MUIS Halal Certified,EEHK20250000553,0.0,100.0,103.0,muis,0992b716-a032-4d27-8ce9-daaa5932d73d,,35195.9019180359,33222.3878217265,postal_exact
Seyu Food Pte Ltd,,1 KAKI BUKIT ROAD 1 #05-20 ENTERPRISE ONE 415934,415934,MUIS Halal Certified,FPCA20220000454,0.0,200.0,202.0,muis,59cc5162-85af-4a67-98c5-acaccf112a20,,35718.7355412925,34996.0374878701,postal_exact
SHOSHA,,100 SYED ALWI ROAD 2ND STOREY 207676,207676,MUIS Halal Certified,EERT20250000684,0.0,100.0,106.0,muis,07efc84a-5ffc-4d8c-8e56-53ce72e5329d,,30443.6138138808,32434.5408088099,postal_exact
TAKDeNAMA,,1 GEYLANG SERAI #02-110 SRI GEYLANG SERAI 402001,402001,MUIS Halal Certified,EEHK20220000456,0.0,100.0,103.0,muis,a1348967-e7b7-45af-aec4-3fd6fb00272b,,35195.9019180359,33222.3878217265,postal_exact
TASTY WOK,,"892C WOODLANDS DRIVE 50 (MR4) #01-02 MULTI STOREY CAR PARK, Wu Fu Coffeeshop 732892",732892,MUIS Halal Certified,EEHK20250000598,0.0,100.0,103.0,muis,0cdf8322-2ab9-4ad6-8cc9-ed3d5fe36942,,23113.6031818325,46497.920304304,postal_exact
THE COFFEE BEAN & TEA LEAF,,30 RAFFLES PLACE #01-09 CHANGE ALLEY 048622,048622,MUIS Halal Certified,EERN21120013264,0.0,100.0,106.0,muis,4d57bbd4-9bf2-4ab8-9791-05213305f92b,,30073.969543552,29625.1054847986,postal_exact
